"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"Q5XIJ3;P41565",-0.519634358283331,7.52667189218886,16.3329759120944,5.31313013219125e-05,0.000383944712433244,"Q5XIJ3","Isocitrate dehydrogenase [NAD] subunit, mitochondrial;Isocitrate dehydrogenase [NAD] subunit gamma 1, mitochondrial","Idh3g","tr|Q5XIJ3|Q5XIJ3_RAT Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Rattus norvegicus OX=10116 GN=Idh3g PE=1 SV=1;sp|P41565|IDHG1_RAT Isocitrate dehydrogenase [NAD] subunit gamma 1, mitochondrial OS=Rattus norvegicus OX=10116 GN=Idh3g PE=1 SV=2",42.85,393,"393;393",154.97,1460900000,322330000,177340000,135330000,183100000,117850000,121960000,88853000,66042000,29718000,85938000,18961000,10432000,7960600,10770000,6932600,7173900,5226600,3884800,1748100,257840000,288310000,252150000,270540000,297870000,193480000,228890000,217560000,196820000,103690000,24,22,20,11,16,15,15,13,8,5
"O35244",-0.518206158312696,10.8978584706286,16.2437966327889,5.56916414188715e-05,0.000400797222670239,"O35244","Peroxiredoxin-6","Prdx6","sp|O35244|PRDX6_RAT Peroxiredoxin-6 OS=Rattus norvegicus OX=10116 GN=Prdx6 PE=1 SV=3",24.818,224,"224",323.31,5374300000,4847900000,3491500000,3432800000,2578500000,1976400000,1568700000,1218900000,942950000,830430000,383880000,346280000,249390000,245200000,184180000,141170000,112050000,87065000,67353000,59316000,3.176e+09,3206500000,2671300000,2592500000,2497400000,2047200000,2126400000,1780100000,1815800000,1938400000,188,140,119,113,128,90,82,70,52,68
"A0A0G2JSH2;P29147",-0.517876759419109,4.69070346766889,16.2232364779338,5.62993130777694e-05,0.000403516709243115,"A0A0G2JSH2","D-beta-hydroxybutyrate dehydrogenase, mitochondrial","Bdh1","tr|A0A0G2JSH2|A0A0G2JSH2_RAT 3-hydroxybutyrate dehydrogenase, type 1, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Bdh1 PE=1 SV=1;sp|P29147|BDH_RAT D-beta-hydroxybutyrate dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Bdh1 PE=1 SV=2",38.333,344,"344;343",37.275,67779000,84744000,29326000,25035000,56257000,28401000,29079000,9292600,13477000,8408000,3765500,4708000,1629200,1390800,3125400,1577800,1615500,516260,748740,467110,39279000,49708000,31924000,26977000,43522000,25871000,34408000,24978000,24856000,21485000,11,11,6,6,9,4,6,3,4,3
"Q794F9;A0A0H2UHQ0",-0.515021690530021,10.2328049611048,16.0458124807512,6.18282108076578e-05,0.000441342838122955,"Q794F9","4F2 cell-surface antigen heavy chain","Slc3a2","sp|Q794F9|4F2_RAT 4F2 cell-surface antigen heavy chain OS=Rattus norvegicus OX=10116 GN=Slc3a2 PE=1 SV=1;tr|A0A0H2UHQ0|A0A0H2UHQ0_RAT 4F2 cell-surface antigen heavy chain OS=Rattus norvegicus OX=10116 GN=Slc3a2 PE=1 SV=1",58.071,527,"527;566",323.31,1707100000,2076800000,1842700000,1781500000,1.471e+09,930270000,693970000,591160000,620130000,410310000,71127000,86535000,76781000,74229000,61293000,38761000,28916000,24632000,25839000,17096000,1560300000,1767200000,1841100000,1806600000,1931200000,1197400000,1122600000,1254700000,1297100000,1260200000,46,59,50,63,56,33,28,28,40,30
"F1M842",0.514602392899632,5.18054617927011,16.0198156244366,6.26829786206738e-05,0.000445632835861956,"F1M842",NA,"Tp53bp1","tr|F1M842|F1M842_RAT Tumor protein p53-binding protein 1 OS=Rattus norvegicus OX=10116 GN=Tp53bp1 PE=1 SV=3",212.86,1972,"1972",71.755,15759000,37903000,22434000,48034000,37640000,35240000,30165000,26253000,39776000,18646000,181140,435670,257870,552110,432640,405060,346720,301760,457190,214320,27356000,36079000,34537000,45637000,44149000,51578000,48228000,47750000,68269000,48554000,4,5,6,10,8,9,8,7,10,12
"D3ZZF8;A0A0G2JVP5;B2RZ22",0.511903593695943,5.7347617907199,15.8531008231568,6.84542750222819e-05,0.000484700431206158,"D3ZZF8",NA,"Paip1","tr|D3ZZF8|D3ZZF8_RAT Poly(A)-binding protein-interacting protein 1 OS=Rattus norvegicus OX=10116 GN=Paip1 PE=1 SV=2;tr|A0A0G2JVP5|A0A0G2JVP5_RAT Poly(A)-binding protein-interacting protein 1 OS=Rattus norvegicus OX=10116 GN=Paip1 PE=1 SV=1;tr|B2RZ22|B2RZ22",42.06,367,"367;400;404",15.868,45513000,86486000,47397000,48753000,49402000,79148000,63292000,55512000,28212000,26425000,3792700,7207200,3949800,4062700,4116800,6595600,5274300,4626000,2351000,2202100,49638000,58433000,56563000,61723000,49833000,90825000,79822000,90951000,65091000,60878000,7,10,7,6,9,10,7,8,6,6
"P16975",-0.510429821389175,7.32390319578055,15.7624284173645,7.18145889047987e-05,0.00050645147838083,"P16975","SPARC","Sparc","sp|P16975|SPRC_RAT SPARC OS=Rattus norvegicus OX=10116 GN=Sparc PE=1 SV=4",34.296,301,"301",47.081,439690000,368250000,256380000,291710000,215570000,101150000,117390000,102950000,102650000,58321000,33822000,28327000,19721000,22439000,16582000,7781100,9030000,7919400,7896500,4486300,244950000,248750000,217940000,254280000,218640000,145720000,164930000,183030000,162390000,162210000,26,22,20,17,16,15,19,14,14,10
"A0A0G2K583;Q7TP15",0.509873736253307,7.19296544610374,15.7282787740439,7.31227642124721e-05,0.000513614295828404,"A0A0G2K583","S-methyl-5-thioadenosine phosphorylase","Mtap","tr|A0A0G2K583|A0A0G2K583_RAT S-methyl-5-thioadenosine phosphorylase OS=Rattus norvegicus OX=10116 GN=Mtap PE=1 SV=1;tr|Q7TP15|Q7TP15_RAT S-methyl-5-thioadenosine phosphorylase OS=Rattus norvegicus OX=10116 GN=Mtap PE=1 SV=1",31.089,283,"283;391",68.284,207200000,247070000,172850000,145290000,152580000,248420000,221880000,103870000,148220000,111640000,10905000,13004000,9097600,7646900,8030700,13075000,11678000,5466700,7800900,5875700,148230000,144270000,153720000,160720000,152570000,217770000,216780000,204930000,223450000,201400000,19,16,15,13,14,19,22,13,12,16
"O55096",0.509219035846382,7.26690029602374,15.6881205629123,7.46918161260373e-05,0.000522545135925584,"O55096","Dipeptidyl peptidase 3","Dpp3","sp|O55096|DPP3_RAT Dipeptidyl peptidase 3 OS=Rattus norvegicus OX=10116 GN=Dpp3 PE=1 SV=2",83.038,738,"738",204.48,126810000,204760000,134990000,168080000,121730000,121990000,130700000,134630000,130360000,81201000,3522500,5687700,3749800,4668900,3381500,3388700,3630400,3739600,3621200,2255600,143940000,169280000,168130000,178830000,139510000,201190000,217280000,246750000,2.27e+08,227700000,9,14,13,18,13,13,16,18,17,12
"P00173-2;P00173",0.508671680738347,6.22599381648104,15.6545806745857,7.60282076616392e-05,0.000529783859737454,"P00173-2","Cytochrome b5","Cyb5a","sp|P00173-2|CYB5_RAT Isoform Short of Cytochrome b5 OS=Rattus norvegicus OX=10116 GN=Cyb5a;sp|P00173|CYB5_RAT Cytochrome b5 OS=Rattus norvegicus OX=10116 GN=Cyb5a PE=1 SV=2",11.406,100,"100;134",43.097,98968000,106780000,89533000,63372000,80928000,163350000,90914000,66330000,82895000,62187000,16495000,17796000,14922000,10562000,13488000,27226000,15152000,11055000,13816000,10364000,77124000,70187000,89691000,69591000,82241000,137700000,108030000,92575000,99178000,106140000,6,7,6,6,9,11,6,6,9,8
"D4A2P1",-0.508526092264125,6.02928846380457,15.6456661228165,7.63874355019984e-05,0.000530115991345116,"D4A2P1",NA,"Ccar1","tr|D4A2P1|D4A2P1_RAT Cell division cycle and apoptosis regulator 1 OS=Rattus norvegicus OX=10116 GN=Ccar1 PE=1 SV=2",132.15,1148,"1148",61.853,81555000,139310000,82280000,112760000,75926000,29411000,36038000,22594000,50863000,20005000,1772900,3028500,1788700,2451300,1650600,639380,783430,491180,1105700,434890,80808000,107910000,83504000,115470000,94716000,56943000,66658000,58298000,91242000,61175000,11,15,13,16,15,7,10,5,12,7
"P27605;Q6LDG5",0.508408284864422,5.12246544384731,15.6384456676405,7.66796479508312e-05,0.000530115991345116,"P27605","Hypoxanthine-guanine phosphoribosyltransferase","Hprt1","sp|P27605|HPRT_RAT Hypoxanthine-guanine phosphoribosyltransferase OS=Rattus norvegicus OX=10116 GN=Hprt1 PE=1 SV=1;tr|Q6LDG5|Q6LDG5_RAT Hypoxanthine phosphoribosyltransferase (Fragment) OS=Rattus norvegicus OX=10116 PE=2 SV=1",24.477,218,"218;160",24.778,45088000,47987000,39781000,30881000,38437000,75163000,37706000,32807000,44327000,26344000,3757400,3998900,3315100,2573400,3203100,6263600,3142200,2733900,3693900,2195300,36330000,38058000,38146000,32761000,35694000,49985000,56553000,52214000,42321000,52004000,8,9,8,6,7,12,6,8,8,7
"B2GV06",-0.508144131402629,7.94769393235728,15.6222983507844,7.73372073108588e-05,0.000532565239364188,"B2GV06","Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial","Oxct1","sp|B2GV06|SCOT1_RAT Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial OS=Rattus norvegicus OX=10116 GN=Oxct1 PE=1 SV=1",56.203,520,"520",168.74,502840000,648960000,480630000,408540000,317470000,153320000,129120000,138990000,105430000,78284000,21863000,28216000,20897000,17763000,13803000,6666100,5613900,6043200,4584000,3403700,428360000,378180000,351560000,342360000,324360000,213610000,267910000,289280000,256800000,235190000,28,35,32,33,27,17,16,18,16,14
"P45479",-0.507119666407947,6.8774692225231,15.5596875596934,7.99409705621568e-05,0.000548345094949794,"P45479","Palmitoyl-protein thioesterase 1","Ppt1","sp|P45479|PPT1_RAT Palmitoyl-protein thioesterase 1 OS=Rattus norvegicus OX=10116 GN=Ppt1 PE=1 SV=1",34.455,306,"306",281.61,321270000,287930000,195430000,194560000,214680000,91037000,95613000,64289000,85197000,38796000,21418000,19195000,13028000,12971000,14312000,6069200,6374200,4286000,5679800,2586400,152120000,188870000,160410000,178730000,188130000,107400000,113970000,138030000,140190000,102430000,20,18,21,16,20,10,12,9,8,9
"A0A0G2K079;Q3ZB98-5;Q3ZB98-4;Q3ZB98-3;Q3ZB98-6;Q3ZB98;Q3ZB98-2",-0.506467510830704,6.75190897164382,15.5198959717905,8.1641421106723e-05,0.000557830099079399,"A0A0G2K079","Breast carcinoma-amplified sequence 1 homolog","Bcas1","tr|A0A0G2K079|A0A0G2K079_RAT Breast carcinoma-amplified sequence 1 homolog OS=Rattus norvegicus OX=10116 GN=Bcas1 PE=1 SV=1;sp|Q3ZB98-5|BCAS1_RAT Isoform 5 of Breast carcinoma-amplified sequence 1 homolog OS=Rattus norvegicus OX=10116 GN=Bcas1;sp|Q3ZB98-4|",37.499,347,"347;634;542;556;578;589;533;250",109.46,136480000,207050000,150660000,150240000,136210000,87298000,68830000,59278000,81530000,54580000,7183000,10897000,7929300,7907200,7169000,4594700,3622600,3119900,4291100,2872600,171960000,180840000,160270000,116480000,166770000,119500000,105760000,113500000,107660000,104690000,9,17,15,16,19,13,10,10,10,9
"O35532",0.505370828166429,5.74868191711631,15.4530904273569,8.45785283880061e-05,0.000575658511043948,"O35532","Methylsterol monooxygenase 1","Msmo1","sp|O35532|MSMO1_RAT Methylsterol monooxygenase 1 OS=Rattus norvegicus OX=10116 GN=Msmo1 PE=1 SV=1",34.963,293,"293",13.939,83880000,59478000,62067000,54703000,26586000,70802000,84416000,36225000,50010000,40597000,10485000,7434800,7758400,6837800,3323200,8850200,10552000,4528100,6251200,5074600,64676000,51297000,53753000,54051000,55914000,83792000,89438000,75132000,70303000,71831000,8,7,9,8,5,8,8,4,8,8
"G3V8U4;M0RBS9;Q8K4V4-2;Q8K4V4",-0.505053042712499,7.23326542605437,15.4337675338758,8.54477175313942e-05,0.000579328926583507,"G3V8U4","Sorting nexin-27","Snx27","tr|G3V8U4|G3V8U4_RAT Sorting nexin family member 27, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Snx27 PE=1 SV=3;tr|M0RBS9|M0RBS9_RAT Sorting nexin family member 27, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Snx27 PE=1 SV=1;sp|Q8K4V4-2|SNX27_RAT Is",59.529,526,"526;539;526;539",88.925,211280000,301850000,223320000,199220000,201450000,105610000,104200000,84550000,122710000,53968000,7825200,11180000,8271000,7378600,7461300,3911500,3859100,3131500,4545000,1998800,292630000,232890000,229250000,169210000,187700000,168510000,132740000,153550000,151990000,162520000,18,36,28,26,31,19,21,14,20,14
"Q05BA4;Q6VBQ5",0.503550255878707,5.73127514099333,15.3425107007374,8.96757031544877e-05,0.000605655902843386,"Q05BA4","Myeloid-associated differentiation marker","Myadm","tr|Q05BA4|Q05BA4_RAT Myadm protein OS=Rattus norvegicus OX=10116 GN=Myadm PE=1 SV=1;sp|Q6VBQ5|MYADM_RAT Myeloid-associated differentiation marker OS=Rattus norvegicus OX=10116 GN=Myadm PE=1 SV=1",35.118,318,"318;318",67.956,57100000,67492000,44225000,55533000,55166000,54999000,46841000,45353000,53906000,35446000,6344400,7499100,4913900,6170300,6129600,6111000,5204500,5039300,5989600,3938500,66462000,53149000,53807000,51496000,51679000,90216000,62468000,81692000,73984000,76948000,6,8,6,5,7,7,10,5,8,6
"Q6IRE4",0.503008205695958,5.50920841200358,15.3096610807069,9.12486465857062e-05,0.000613918097335249,"Q6IRE4","Tumor susceptibility gene 101 protein","Tsg101","sp|Q6IRE4|TS101_RAT Tumor susceptibility gene 101 protein OS=Rattus norvegicus OX=10116 GN=Tsg101 PE=1 SV=1",44.077,391,"391",21.27,68816000,72986000,59026000,48366000,32898000,55132000,52468000,76732000,49050000,27657000,3621900,3841400,3106600,2545600,1731500,2901700,2761500,4038500,2581600,1455600,42232000,48164000,42977000,57401000,46230000,60286000,63634000,76590000,73546000,56900000,8,10,12,7,7,10,9,12,9,6
"D4AD15;D3ZU13",0.502690881005195,8.68024728962457,15.2904593458139,9.21809129403542e-05,0.000617823218027718,"D4AD15",NA,"Eif4g1;LOC100911431","tr|D4AD15|D4AD15_RAT Eukaryotic translation initiation factor 4 gamma, 1 OS=Rattus norvegicus OX=10116 GN=Eif4g1 PE=1 SV=2;tr|D3ZU13|D3ZU13_RAT Eukaryotic translation initiation factor 4 gamma, 1 OS=Rattus norvegicus OX=10116 GN=Eif4g1 PE=1 SV=1",175.09,1592,"1592;1598;530",273.96,338280000,449020000,310530000,421730000,309620000,452120000,403720000,329330000,383120000,210700000,5125500,6803400,4705000,6389900,4691300,6850200,6117000,4989800,5804800,3192400,413060000,421870000,413370000,457610000,429610000,616100000,604330000,575240000,638680000,544090000,27,39,30,39,41,45,48,46,46,44
"D3Z8D7;A0A0G2K743;P62856;D3ZJ54;A0A0G2JY64",-0.502405872046718,7.68738092917417,15.2732118219209,9.30264685305186e-05,0.000621119691025059,"D3Z8D7","40S ribosomal protein S26","LOC100361854;Rps26;RGD1565117","tr|D3Z8D7|D3Z8D7_RAT 40S ribosomal protein S26 OS=Rattus norvegicus OX=10116 GN=LOC100361854 PE=3 SV=1;tr|A0A0G2K743|A0A0G2K743_RAT 40S ribosomal protein S26 OS=Rattus norvegicus OX=10116 GN=RGD1562415 PE=3 SV=1;sp|P62856|RS26_RAT 40S ribosomal protein S26",13.006,115,"115;115;115;108;115;115",20.69,432220000,417690000,526060000,193070000,201500000,222500000,89971000,121140000,208310000,126030000,86445000,83538000,105210000,38614000,40299000,44500000,17994000,24229000,41663000,25206000,327020000,293210000,349510000,272050000,279250000,307210000,148260000,152520000,250140000,196940000,11,12,10,6,8,12,8,6,12,9
"B5DEH2",0.50212195390611,8.05938115518436,15.2560403967324,9.38760468173731e-05,0.000624417947770103,"B5DEH2","Erlin-2","Erlin2","sp|B5DEH2|ERLN2_RAT Erlin-2 OS=Rattus norvegicus OX=10116 GN=Erlin2 PE=1 SV=1",37.71,339,"339;348",117.71,410090000,396440000,281570000,283200000,251900000,284170000,326350000,278680000,322410000,130240000,19528000,18878000,13408000,13486000,11995000,13532000,15541000,13270000,15353000,6201800,299090000,273040000,274740000,268100000,274440000,334790000,423670000,393880000,437160000,348500000,27,23,24,22,26,28,31,30,27,19
"D4AEH9",-0.501967569284771,7.41962069130895,15.2467061603941,9.43411413198702e-05,0.000625143562859215,"D4AEH9",NA,"Agl","tr|D4AEH9|D4AEH9_RAT Amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (Glycogen debranching enzyme, glycogen storage disease type III) (Predicted), isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Agl PE=1 SV=1",174.33,1532,"1532",136.91,203170000,255240000,280750000,349170000,285250000,63607000,55672000,63801000,103110000,51379000,2232600,2804800,3085200,3837100,3134600,698970,611780,701110,1133100,564610,2.33e+08,210780000,239340000,296750000,282210000,154070000,139520000,170310000,207910000,205070000,20,27,36,40,42,13,12,14,23,16
"G3V734;Q64591",-0.501683420241347,7.7896617810872,15.2295363899637,9.52027188719925e-05,0.000628481106538417,"G3V734","2,4-dienoyl-CoA reductase, mitochondrial","Decr1","tr|G3V734|G3V734_RAT 2,4-dienoyl CoA reductase 1, mitochondrial, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Decr1 PE=1 SV=1;sp|Q64591|DECR_RAT 2,4-dienoyl-CoA reductase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Decr1 PE=1 SV=2",36.132,335,"335;335",157.36,522590000,531440000,353580000,306900000,321120000,163590000,204230000,202220000,175660000,70054000,26129000,26572000,17679000,15345000,16056000,8179500,10211000,10111000,8783100,3502700,341360000,373320000,290160000,3.2e+08,307240000,209870000,229060000,251550000,268030000,177370000,25,26,21,17,19,15,15,16,10,11
"Q9QYU4;A0A0G2K568",-0.501268290692874,7.35641135417958,15.2044671046872,9.64749346625125e-05,0.00063449432684409,"Q9QYU4","Ketimine reductase mu-crystallin","Crym","sp|Q9QYU4|CRYM_RAT Ketimine reductase mu-crystallin OS=Rattus norvegicus OX=10116 GN=Crym PE=1 SV=1;tr|A0A0G2K568|A0A0G2K568_RAT Ketimine reductase mu-crystallin OS=Rattus norvegicus OX=10116 GN=Crym PE=1 SV=1",33.554,313,"313;311",127.73,512790000,382130000,432960000,189920000,208410000,116860000,140070000,100770000,98520000,51116000,36628000,27295000,30926000,13565000,14886000,8346900,10005000,7198200,7037200,3651100,272670000,237750000,231080000,220510000,246630000,190140000,170450000,157290000,183400000,139160000,30,20,29,21,14,12,23,15,10,14
"A0A0G2K110;Q3KRD8",0.499987042955486,7.22773207754108,15.1272246309452,0.000100503424166273,0.000658522435955134,"A0A0G2K110","Eukaryotic translation initiation factor 6","Eif6","tr|A0A0G2K110|A0A0G2K110_RAT Eukaryotic translation initiation factor 6 OS=Rattus norvegicus OX=10116 GN=Eif6 PE=1 SV=1;sp|Q3KRD8|IF6_RAT Eukaryotic translation initiation factor 6 OS=Rattus norvegicus OX=10116 GN=Eif6 PE=1 SV=1",26.727,246,"246;245",198.27,252530000,230740000,197500000,186330000,135950000,134840000,204470000,172370000,161900000,132050000,31567000,28842000,24688000,23291000,16994000,16855000,25559000,21546000,20237000,16507000,154060000,144070000,171960000,164590000,146580000,237410000,222010000,194710000,238390000,194900000,18,14,15,13,12,12,13,14,13,13
"Q5XIC0",-0.49927188244965,7.29599779128014,15.0841945676999,0.000102820594277506,0.000671200607997401,"Q5XIC0","Enoyl-CoA delta isomerase 2, mitochondrial","Eci2","sp|Q5XIC0|ECI2_RAT Enoyl-CoA delta isomerase 2 OS=Rattus norvegicus OX=10116 GN=Eci2 PE=1 SV=1",43.021,391,"391;379;303",195.72,365600000,390660000,200650000,232640000,196950000,114150000,134430000,126030000,116730000,59166000,20311000,21703000,11147000,12925000,10942000,6341800,7468500,7001900,6484900,3287000,218590000,252590000,209510000,242290000,235020000,146930000,160790000,184390000,170590000,144080000,25,23,19,20,19,14,18,19,15,12
"Q6TUG0",0.498718608582551,6.19518189137448,15.0509416488249,0.000104648034362133,0.000680599808666316,"Q6TUG0","DnaJ homolog subfamily B member 11","Dnajb11","sp|Q6TUG0|DJB11_RAT DnaJ homolog subfamily B member 11 OS=Rattus norvegicus OX=10116 GN=Dnajb11 PE=2 SV=1",40.495,358,"358",64.041,159390000,138110000,86382000,87323000,53479000,96261000,101200000,47469000,90596000,44376000,9962100,8631600,5398900,5457700,3342500,6016300,6325100,2966800,5662200,2773500,74124000,78543000,70545000,80830000,78013000,95180000,120470000,106160000,97246000,111960000,13,11,8,9,4,12,8,6,8,7
"B4DL66;Q3B7D1",0.49702842041748,3.65473196277022,14.9495553616434,0.000110424082480223,0.000715515456956723,"B4DL66","Ubiquitin-conjugating enzyme E2 Z","Ube2z","tr|B4DL66|B4DL66_HUMAN cDNA FLJ56297, highly similar to Rattus norvegicus ubiquitin-conjugating enzyme E2Z (putative) (Ube2z), mRNA OS=Homo sapiens OX=9606 PE=2 SV=1;sp|Q3B7D1|UBE2Z_RAT Ubiquitin-conjugating enzyme E2 Z OS=Rattus norvegicus OX=10116 GN=Ube",32.892,287,"287;356",11.148,13728000,19306000,6146200,9468500,5585400,16619000,18482000,26251000,15021000,13362000,915200,1287100,409750,631230,372360,1107900,1232100,1750100,1001400,890810,15021000,11716000,13546000,14365000,11088000,17033000,18863000,20537000,17534000,17314000,3,5,2,2,3,5,6,6,2,4
"A0A0G2JU73;F1LP64;A0A0A0MXY4;A0A1W2Q676;F1LP64-2",0.496911466554659,4.83345272914573,14.9425822454505,0.000110832943895615,0.000715524446620217,"A0A0G2JU73","E3 ubiquitin-protein ligase TRIP12","Trip12","tr|A0A0G2JU73|A0A0G2JU73_RAT E3 ubiquitin-protein ligase TRIP12 OS=Rattus norvegicus OX=10116 GN=Trip12 PE=1 SV=1;sp|F1LP64|TRIPC_RAT E3 ubiquitin-protein ligase TRIP12 OS=Rattus norvegicus OX=10116 GN=Trip12 PE=1 SV=1;tr|A0A0A0MXY4|A0A0A0MXY4_RAT E3 ubiqu",225.61,2038,"2038;2025;1975;1976;1976;500",27.425,12936000,32354000,9544600,36609000,33756000,15130000,16504000,21442000,45393000,17139000,129360,323540,95446,366090,337560,151300,165040,214420,453930,171390,21272000,31591000,18969000,34029000,42773000,36777000,32261000,38920000,60045000,38886000,4,7,2,8,9,4,4,4,10,6
"Q3KRF2;Q9Z1A6",0.495219713275172,8.85334798116256,14.8415236614388,0.000116932395760103,0.000751750722007973,"Q3KRF2","Vigilin","Hdlbp","tr|Q3KRF2|Q3KRF2_RAT High density lipoprotein binding protein (Vigilin) OS=Rattus norvegicus OX=10116 GN=Hdlbp PE=1 SV=1;sp|Q9Z1A6|VIGLN_RAT Vigilin OS=Rattus norvegicus OX=10116 GN=Hdlbp PE=1 SV=1",141.69,1268,"1268;1268;373",194.41,364990000,470350000,411810000,543190000,341770000,434490000,431420000,323530000,591440000,249860000,5530100,7126600,6239600,8230100,5178400,6583200,6536600,4901900,8961200,3785700,429800000,467010000,457610000,538700000,521380000,597490000,668250000,671840000,768010000,646370000,29,40,45,48,39,54,47,46,52,43
