"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"D4A2G9",0.0579825315507226,8.2719111473524,0.00482336158473658,0.944631092136476,0.999996365408252,"D4A2G9",NA,"Ranbp1","tr|D4A2G9|D4A2G9_RAT RAN-binding protein 1 OS=Rattus norvegicus OX=10116 GN=Ranbp1 PE=1 SV=1",23.596,203,"203",124.4,501950000,508020000,405410000,393700000,325270000,333550000,361400000,310310000,257110000,196590000,62744000,63502000,50677000,49213000,40659000,41694000,45174000,38789000,32139000,24574000,342280000,385020000,436640000,393440000,343350000,371490000,418050000,399450000,363790000,403550000,20,19,15,13,19,20,20,21,19,11
"D4A2P1",-0.517215282006563,6.0301383340841,0.381781795767085,0.536651188731181,0.999996365408252,"D4A2P1",NA,"Ccar1","tr|D4A2P1|D4A2P1_RAT Cell division cycle and apoptosis regulator 1 OS=Rattus norvegicus OX=10116 GN=Ccar1 PE=1 SV=2",132.15,1148,"1148",61.853,81555000,139310000,82280000,112760000,75926000,29411000,36038000,22594000,50863000,20005000,1772900,3028500,1788700,2451300,1650600,639380,783430,491180,1105700,434890,80808000,107910000,83504000,115470000,94716000,56943000,66658000,58298000,91242000,61175000,11,15,13,16,15,7,10,5,12,7
"D4A3B0;D3ZA84;D3ZT58;D3ZE09",-0.14952627412386,5.88359112743436,0.0320645709177082,0.857886013244236,0.999996365408252,"D4A3B0",NA,"Tln2","tr|D4A3B0|D4A3B0_RAT Talin 2 OS=Rattus norvegicus OX=10116 GN=Tln2 PE=1 SV=3;tr|D3ZA84|D3ZA84_RAT Talin 2 OS=Rattus norvegicus OX=10116 GN=Tln2 PE=1 SV=3;tr|D3ZT58|D3ZT58_RAT Talin 2 OS=Rattus norvegicus OX=10116 GN=Tln2 PE=1 SV=2;tr|D3ZE09|D3ZE09_RAT Tali",253.64,2375,"2375;2542;1438;1452",61.469,75212000,71480000,82988000,83152000,59083000,45833000,33131000,32438000,54177000,19303000,578550,549840,638370,639630,454480,352560,254850,249520,416750,148480,75095000,75927000,80191000,82373000,76018000,76862000,66516000,67519000,71621000,64878000,9,11,12,13,11,8,7,10,15,8
"D4A3E1",-0.34912538052844,7.65815673499282,0.174457911564923,0.676179933473008,0.999996365408252,"D4A3E1",NA,"Hnrnpll","tr|D4A3E1|D4A3E1_RAT Heterogeneous nuclear ribonucleoprotein L-like OS=Rattus norvegicus OX=10116 GN=Hnrnpll PE=1 SV=1",64.362,591,"591",139.07,259410000,321230000,348910000,225460000,264870000,188400000,125650000,88328000,114700000,58633000,8368100,10362000,11255000,7273000,8544200,6077400,4053200,2849300,3700000,1891400,257130000,295850000,325900000,233540000,308600000,264230000,213700000,228520000,189510000,205620000,16,23,20,22,25,18,16,17,22,16
"D4A3E2",0.0360481038273826,4.78565355893917,0.00186439635362311,0.965559119080948,0.999996365408252,"D4A3E2",NA,"Npepl1","tr|D4A3E2|D4A3E2_RAT Aminopeptidase-like 1 OS=Rattus norvegicus OX=10116 GN=Npepl1 PE=1 SV=2",43.682,412,"412",22.164,47783000,81497000,34183000,51525000,29972000,24937000,27434000,12473000,31274000,12970000,2654600,4527600,1899100,2862500,1665100,1385400,1524100,692970,1737500,720540,33146000,34979000,28902000,38943000,34842000,31058000,32595000,33450000,41346000,34995000,8,10,4,8,5,4,5,3,5,3
"D4A3E3",1.09279029408157,8.23127424799237,1.67393918759439,0.195731742442975,0.999996365408252,"D4A3E3",NA,"Arid1a","tr|D4A3E3|D4A3E3_RAT AT-rich interaction domain 1A OS=Rattus norvegicus OX=10116 GN=Arid1a PE=1 SV=3",217.58,2021,"2021;1235",10.095,111960000,486440000,44172000,449800000,268010000,437360000,57893000,266700000,251950000,327110000,1533700,6663500,605090,6161600,3671400,5991300,793050,3653400,3451400,4481000,0,417700000,0,433450000,347430000,569430000,370550000,558120000,441770000,594020000,2,3,0,2,3,3,3,2,6,3
"D4A3I4;A0A0G2K4W2",0.100822425837733,5.70709204170635,0.0145817827317423,0.903885052313378,0.999996365408252,"D4A3I4","Transcription factor BTF3","Btf3l4","tr|D4A3I4|D4A3I4_RAT Transcription factor BTF3 OS=Rattus norvegicus OX=10116 GN=Btf3l4 PE=1 SV=1;tr|A0A0G2K4W2|A0A0G2K4W2_RAT Transcription factor BTF3 OS=Rattus norvegicus OX=10116 PE=3 SV=1",17.27,158,"158;158;154",74.712,131420000,109710000,93653000,41249000,63070000,77910000,50029000,36564000,41044000,32686000,18775000,15672000,13379000,5892600,9010000,11130000,7147000,5223400,5863500,4669500,62709000,48676000,78670000,54471000,72070000,73833000,59329000,57490000,54845000,89090000,10,11,5,7,3,7,3,3,4,5
"D4A3K5",-0.446520430176736,8.56546660637611,0.284932182289765,0.593486562104638,0.999996365408252,"D4A3K5","Histone H1.1","Hist1h1a","sp|D4A3K5|H11_RAT Histone H1.1 OS=Rattus norvegicus OX=10116 GN=H1-1 PE=1 SV=1",22.004,214,"214",52.747,843420000,686490000,685500000,566330000,629980000,244880000,295540000,240400000,288970000,158470000,120490000,98071000,97929000,80904000,89997000,34982000,42220000,34342000,41281000,22639000,551300000,516970000,490470000,551940000,631160000,341310000,427310000,363350000,450200000,409520000,22,22,22,19,24,16,14,14,11,13
"D4A3S6",-0.247062551297914,5.38902684567148,0.0874719012860521,0.767416053246328,0.999996365408252,"D4A3S6",NA,"Mtss1l","tr|D4A3S6|D4A3S6_RAT MTSS I-BAR domain-containing 2 OS=Rattus norvegicus OX=10116 GN=Mtss2 PE=1 SV=3",76.809,715,"715",92.24,44638000,80795000,72111000,64895000,49818000,29461000,20911000,7059200,22765000,20825000,1785500,3231800,2884400,2595800,1992700,1178400,836440,282370,910590,832990,51820000,62180000,58722000,60571000,52066000,53851000,52478000,30513000,46123000,54596000,5,7,11,8,9,5,4,2,6,5
"D4A3S8",0.138644008353114,5.64116487702168,0.0275689271077659,0.868126311685656,0.999996365408252,"D4A3S8",NA,"Nsun2","tr|D4A3S8|D4A3S8_RAT NOL1/NOP2/Sun domain family, member 2 (Predicted) OS=Rattus norvegicus OX=10116 GN=Nsun2 PE=1 SV=1",88.09,782,"782",28.601,20077000,97362000,80967000,70678000,62837000,21885000,43348000,25410000,34943000,19419000,436470,2116600,1760200,1536500,1366000,475760,942350,552390,759630,422150,33605000,55757000,73497000,69746000,65400000,57866000,68630000,69273000,67800000,61267000,4,10,13,7,8,3,7,6,7,5
"D4A3T3",-0.215836457599423,5.16843090319284,0.0667774299167815,0.796087958706747,0.999996365408252,"D4A3T3",NA,"Cbx1","tr|D4A3T3|D4A3T3_RAT Chromobox 1 OS=Rattus norvegicus OX=10116 GN=Cbx1 PE=1 SV=1",21.403,185,"185",17.05,66053000,56368000,51720000,42616000,57607000,34563000,27312000,32589000,44273000,32150000,8256700,7046000,6464900,5327000,7200800,4320400,3414000,4073700,5534100,4018800,48608000,41751000,57615000,48613000,4.6e+07,45436000,36335000,37091000,39939000,47425000,4,6,4,5,5,3,3,6,5,5
"D4A3V2",-0.999238754619006,4.94305927348065,1.40484537493052,0.235913978668068,0.999996365408252,"D4A3V2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6","Ndufa6","tr|D4A3V2|D4A3V2_RAT NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 OS=Rattus norvegicus OX=10116 GN=Ndufa6 PE=1 SV=1",15.224,130,"130",8.3202,51820000,53217000,81259000,53297000,82968000,46670000,24879000,6876500,16751000,4860100,6477500,6652200,10157000,6662100,10371000,5833800,3109900,859560,2093900,607510,51404000,46930000,53010000,46902000,59159000,43353000,50834000,0,33770000,0,4,4,5,7,4,4,2,0,3,0
"D4A3X0;Q7TP06",-0.584149117505179,3.85918031030214,0.48628395783382,0.485589645159014,0.999996365408252,"D4A3X0",NA,"Seh1l;LOC307347","tr|D4A3X0|D4A3X0_RAT Centrosomal protein 192 OS=Rattus norvegicus OX=10116 GN=Cep192 PE=1 SV=3;tr|Q7TP06|Q7TP06_RAT Da1-6 OS=Rattus norvegicus OX=10116 PE=2 SV=1",260.99,2376,"2376;2377",18.919,35605000,38254000,17276000,18131000,17141000,20429000,21685000,4471800,25184000,3826200,296710,318790,143970,151090,142840,170240,180710,37265,209860,31885,19716000,22493000,18330000,22041000,26637000,21782000,22901000,0,27907000,0,6,10,6,4,6,5,7,2,3,2
"D4A4B4;D3ZAI0",0.0639404871971182,4.88361473632143,0.00586544582909607,0.93895273855745,0.999996365408252,"D4A4B4",NA,"U2surp","tr|D4A4B4|D4A4B4_RAT U2 snRNP-associated SURP domain-containing OS=Rattus norvegicus OX=10116 GN=U2surp PE=1 SV=1;tr|D3ZAI0|D3ZAI0_RAT U2 snRNP-associated SURP domain-containing OS=Rattus norvegicus OX=10116 GN=U2surp PE=1 SV=1",113.27,985,"985;1029",15.076,30894000,64003000,32699000,42210000,24299000,17563000,14185000,9223700,34773000,13624000,813000,1684300,860510,1110800,639450,462180,373290,242730,915070,358520,30651000,39352000,32866000,40218000,37950000,35411000,28567000,36619000,45389000,41267000,5,6,5,7,4,3,3,2,6,3
"D4A4D5;P02401;D3ZN03",0.0289694628016682,8.68429256444047,0.00120408816764189,0.972318981982401,0.999996365408252,"D4A4D5","60S acidic ribosomal protein P2","LOC498555;Rplp2;LOC100362751","tr|D4A4D5|D4A4D5_RAT Similar to 60S acidic ribosomal protein P2 OS=Rattus norvegicus OX=10116 GN=LOC498555 PE=3 SV=1;sp|P02401|RLA2_RAT 60S acidic ribosomal protein P2 OS=Rattus norvegicus OX=10116 GN=Rplp2 PE=1 SV=2;tr|D3ZN03|D3ZN03_RAT Ribosomal protein",11.706,115,"115;115;115",132.57,681020000,705870000,755830000,541920000,555690000,726150000,306600000,334340000,403940000,223460000,136200000,141170000,151170000,108380000,111140000,145230000,61319000,66869000,80789000,44692000,432950000,432060000,701910000,500300000,489520000,7.12e+08,434150000,458640000,536670000,435420000,15,19,21,15,15,20,12,14,10,10
"D4A4J0",-0.172173784678734,6.85800467113401,0.0425070723105409,0.836656220180992,0.999996365408252,"D4A4J0",NA,"Supt16h","tr|D4A4J0|D4A4J0_RAT SPT16 homolog, facilitates chromatin-remodeling subunit OS=Rattus norvegicus OX=10116 GN=Supt16h PE=1 SV=1",119.86,1047,"1047",50.234,110910000,158740000,194550000,169250000,140440000,89164000,67401000,46140000,92727000,52005000,2053800,2939600,3602900,3134200,2600800,1651200,1248200,854450,1717200,963050,136970000,141570000,159120000,162920000,170590000,125610000,133440000,123770000,157660000,136940000,7,12,18,17,17,10,8,7,13,9
"D4A4T0;I6L9H8",0.115509648685428,5.54119569858658,0.0191383835482242,0.889970491632534,0.999996365408252,"D4A4T0",NA,"Stub1","tr|D4A4T0|D4A4T0_RAT STIP1 homology and U-Box containing protein 1, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Stub1 PE=1 SV=1;tr|I6L9H8|I6L9H8_RAT Stub1 protein OS=Rattus norvegicus OX=10116 GN=Stub1 PE=2 SV=1",34.886,304,"304;224",23.141,267080000,71508000,40639000,22784000,44915000,40418000,63061000,18410000,38374000,29960000,12718000,3405100,1935200,1085000,2138800,1924700,3002900,876680,1827300,1426700,67926000,58709000,51047000,50688000,52222000,61105000,70685000,47180000,57178000,64280000,13,13,7,4,7,6,13,5,7,9
"D4A4T9",0.82033890134077,3.51254597296537,0.952810879353024,0.329004842741435,0.999996365408252,"D4A4T9","Cysteine and histidine-rich domain-containing protein 1","Chordc1","sp|D4A4T9|CHRD1_RAT Cysteine and histidine-rich domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Chordc1 PE=3 SV=1",37.361,331,"331",17.936,12252000,7848900,2728000,10779000,15106000,15249000,22850000,17736000,22277000,8232200,816810,523260,181870,718580,1007100,1016600,1523300,1182400,1485100,548810,8904000,13559000,0,16598000,12560000,17149000,20789000,18315000,19094000,15202000,3,2,2,3,4,4,4,4,4,2
"D4A4Z9",0.234695017763755,7.77237720344432,0.0789430925389831,0.778734840786413,0.999996365408252,"D4A4Z9",NA,"Ktn1","tr|D4A4Z9|D4A4Z9_RAT Kinectin 1 OS=Rattus norvegicus OX=10116 GN=Ktn1 PE=1 SV=2",151.79,1325,"1325",167.29,212960000,299430000,201020000,297580000,206380000,149950000,166420000,125090000,239500000,105510000,2730300,3838800,2577200,3815200,2646000,1922400,2133500,1603700,3070500,1352700,238320000,242790000,224760000,283830000,270240000,246510000,288600000,308110000,346720000,278860000,24,31,23,29,25,22,28,24,32,22
"D4A510",0.0774731250969887,7.13561068989212,0.00861062495193536,0.926067652180994,0.999996365408252,"D4A510",NA,"Smarcc2","tr|D4A510|D4A510_RAT SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin, subfamily c, member 2 OS=Rattus norvegicus OX=10116 GN=Smarcc2 PE=1 SV=3",124.74,1135,"1135",212.25,119820000,236670000,171220000,196450000,146470000,90957000,88977000,73112000,146970000,54129000,2218900,4382700,3170800,3638000,2712400,1684400,1647700,1353900,2721600,1002400,157220000,163390000,170190000,180700000,187010000,157740000,155780000,182020000,197990000,202400000,10,23,18,26,24,15,15,14,24,13
"D4A554",0.996175662370672,4.53865058119629,1.39641007973219,0.237325566216621,0.999996365408252,"D4A554",NA,"Eif4g3","tr|D4A554|D4A554_RAT Eukaryotic translation initiation factor 4 gamma, 3 OS=Rattus norvegicus OX=10116 GN=Eif4g3 PE=1 SV=2",175.43,1583,"1583",23.455,10742000,28954000,0,29523000,33215000,19961000,10802000,21365000,16891000,25049000,123470,332810,0,339350,381780,229440,124160,245570,194150,287920,0,31800000,0,30163000,35079000,34576000,33472000,37465000,34718000,51543000,0,5,0,5,7,5,5,6,6,9
"D4A565",-0.286282498543227,5.35122840229168,0.117398629824828,0.731873192513007,0.999996365408252,"D4A565",NA,"Ndufb5","tr|D4A565|D4A565_RAT NADH dehydrogenase (Ubiquinone) 1 beta subcomplex, 5 (Predicted), isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Ndufb5 PE=1 SV=1",21.664,189,"189",9.4736,103460000,97251000,82822000,47963000,63740000,28058000,42715000,35808000,26208000,14669000,11496000,10806000,9202400,5329200,7082200,3117500,4746100,3978700,2912000,1629900,56650000,54174000,67177000,53087000,50522000,52805000,44129000,43185000,37526000,50235000,7,6,6,4,5,3,4,5,4,3
"D4A5A6",-0.0709215986616423,4.83353937225077,0.00721602449851588,0.932303377908546,0.999996365408252,"D4A5A6","DNA-directed RNA polymerase","Polr2a","tr|D4A5A6|D4A5A6_RAT DNA-directed RNA polymerase subunit OS=Rattus norvegicus OX=10116 GN=Polr2a PE=1 SV=1",217.2,1970,"1970",30.495,31605000,35585000,28652000,35703000,41393000,16289000,13508000,15211000,34332000,10538000,329220,370670,298460,371910,431180,169680,140710,158450,357630,109770,34968000,32788000,35813000,39978000,39716000,30856000,31660000,34147000,39047000,36932000,7,6,5,7,10,5,3,2,7,4
"D4A5I9",-0.481796908543382,9.18168841845249,0.331516249972393,0.564767626238349,0.999996365408252,"D4A5I9",NA,"Myo6","tr|D4A5I9|D4A5I9_RAT Myosin VI OS=Rattus norvegicus OX=10116 GN=Myo6 PE=1 SV=3",148.13,1285,"1285",323.31,762210000,1017700000,782100000,1114200000,793460000,284960000,276750000,252960000,355040000,162850000,12099000,16154000,12414000,17686000,12595000,4523100,4392900,4015300,5635600,2584900,770260000,826850000,808640000,962180000,876930000,539010000,577140000,610580000,701300000,582340000,52,66,64,80,69,31,39,39,53,31
"D4A5J1",-0.850952766714723,4.16413274035866,1.02423540480063,0.311516461621948,0.999996365408252,"D4A5J1",NA,"Kbtbd11","tr|D4A5J1|D4A5J1_RAT Kelch repeat and BTB domain-containing 11 OS=Rattus norvegicus OX=10116 GN=Kbtbd11 PE=1 SV=1",67.848,633,"633",29.585,28762000,56789000,31115000,29704000,18728000,3510100,2528200,7303400,9056400,8206800,1027200,2028200,1111200,1060900,668860,125360,90292,260830,323440,293100,27497000,30756000,31253000,27192000,28084000,0,0,24899000,28997000,25594000,4,6,4,7,5,0,0,2,2,3
"D4A5K6",0.027618851586948,4.84987028019098,0.00109443332176801,0.973609020871721,0.999996365408252,"D4A5K6",NA,"Zmpste24","tr|D4A5K6|D4A5K6_RAT CAAX prenyl protease OS=Rattus norvegicus OX=10116 GN=Zmpste24 PE=1 SV=1",54.847,475,"475",15.119,77459000,86248000,41749000,21056000,14518000,24054000,36809000,8269700,21660000,12265000,4076800,4539400,2197300,1108200,764080,1266000,1937300,435250,1140000,645500,39970000,43151000,39556000,32575000,24057000,32382000,44473000,29256000,40111000,34662000,12,12,9,4,7,7,7,3,5,4
"D4A5L9;P62898",-0.193188383162978,6.57076918818446,0.0535084661958803,0.817067009834461,0.999996365408252,"D4A5L9","Cytochrome c, somatic","LOC679794;Cycs","tr|D4A5L9|D4A5L9_RAT Cytochrome c domain-containing protein OS=Rattus norvegicus OX=10116 PE=3 SV=1;sp|P62898|CYC_RAT Cytochrome c, somatic OS=Rattus norvegicus OX=10116 GN=Cycs PE=1 SV=2",11.635,105,"105;105;105;105",15.978,187490000,175600000,154680000,141840000,139090000,76405000,87377000,64407000,81840000,67932000,31248000,29267000,25780000,23639000,23182000,12734000,14563000,10735000,13640000,11322000,122920000,128450000,150680000,114930000,119730000,115940000,107470000,98162000,104160000,124160000,11,11,10,11,9,6,10,7,7,6
"D4A5R0;D3ZUZ9",-0.199569556164424,3.74145419302433,0.0570988416066242,0.811141532111805,0.999996365408252,"D4A5R0","Peptidyl-prolyl cis-trans isomerase","Ppih","tr|D4A5R0|D4A5R0_RAT Peptidyl-prolyl cis-trans isomerase OS=Rattus norvegicus OX=10116 GN=Ppih PE=1 SV=2;tr|D3ZUZ9|D3ZUZ9_RAT Peptidyl-prolyl cis-trans isomerase OS=Rattus norvegicus OX=10116 GN=Ppih PE=1 SV=2",19.093,176,"176;170",6.5397,29993000,31983000,25604000,13329000,15520000,20976000,14337000,10345000,8350300,5219400,2726600,2907500,2327600,1211700,1410900,1906900,1303400,940430,759120,474490,22021000,18143000,21564000,13055000,15048000,19555000,17477000,10832000,15375000,14008000,2,3,4,2,3,3,3,3,2,2
"D4A631",0.658399787995659,4.35148171476054,0.616639779547484,0.432298712575927,0.999996365408252,"D4A631","Brefeldin A-inhibited guanine nucleotide-exchange protein 1","Arfgef1","sp|D4A631|BIG1_RAT Brefeldin A-inhibited guanine nucleotide-exchange protein 1 OS=Rattus norvegicus OX=10116 GN=Arfgef1 PE=1 SV=1",207.89,1846,"1846",15.857,10592000,25486000,10339000,31165000,23006000,15861000,21100000,15058000,21212000,10973000,109190,262750,106590,321290,237170,163520,217520,155240,218680,113120,19932000,24744000,0,25509000,28961000,28624000,32429000,31773000,29666000,32585000,2,3,2,5,7,4,8,6,8,4
"D4A644",0.283150141926324,4.17638632054448,0.114848202855526,0.734690629810964,0.999996365408252,"D4A644",NA,"Map7d1","tr|D4A644|D4A644_RAT MAP7 domain-containing 1 OS=Rattus norvegicus OX=10116 GN=Map7d1 PE=1 SV=1",90.418,817,"817",11.109,6647500,32934000,23907000,13562000,30342000,10558000,12147000,10351000,23765000,6399900,214430,1062400,771200,437480,978780,340580,391830,333920,766610,206450,0,25913000,29604000,21736000,25079000,24284000,21493000,22687000,28747000,25983000,0,4,3,2,5,3,3,2,4,2
"D4A6C5",0.397950154092847,6.92885978581976,0.226500935089767,0.63413055817729,0.999996365408252,"D4A6C5",NA,"Arhgap1","tr|D4A6C5|D4A6C5_RAT Rho GTPase-activating protein 1 OS=Rattus norvegicus OX=10116 GN=Arhgap1 PE=1 SV=1",50.622,439,"439",198.38,166850000,192440000,145900000,151980000,133340000,164580000,152780000,132810000,103630000,82154000,6179700,7127400,5403700,5628700,4938400,6095600,5658400,4918900,3838100,3042700,129180000,126640000,117880000,142700000,143130000,135820000,150960000,184680000,207330000,181700000,15,18,20,16,14,21,19,18,12,11
"D4A6G6;A0A0H2UI38;P17074;F1M8C7;F1M764;D3ZGN8;D3ZSH6;F1LYF3",0.374328716848001,8.29060386188775,0.20048251548701,0.654331655013369,0.999996365408252,"D4A6G6","40S ribosomal protein S19","LOC100362339;Rps19;LOC100360843;Rps19l1","tr|D4A6G6|D4A6G6_RAT Ribosomal protein S19-like OS=Rattus norvegicus OX=10116 GN=LOC100362339 PE=4 SV=1;tr|A0A0H2UI38|A0A0H2UI38_RAT Ribosomal protein S19-like2 OS=Rattus norvegicus OX=10116 GN=Rps19l2 PE=4 SV=1;sp|P17074|RS19_RAT 40S ribosomal protein S19",16.117,145,"145;157;145;149;150;152;147;156;151",82.911,652990000,414300000,503250000,316790000,255830000,533440000,403900000,300240000,187880000,268320000,72554000,46033000,55917000,35199000,28426000,59271000,44877000,33360000,20876000,29813000,352470000,296400000,439200000,346850000,277190000,479460000,403560000,393090000,4.76e+08,441300000,22,10,18,10,10,19,16,9,10,13
"D4A6W6;P62919",-0.0462157503028484,9.44588397498315,0.00306440490764982,0.955853998636444,0.999996365408252,"D4A6W6","60S ribosomal protein L8","RGD1561333;Rpl8","tr|D4A6W6|D4A6W6_RAT Ribosomal_L2_C domain-containing protein OS=Rattus norvegicus OX=10116 PE=3 SV=1;sp|P62919|RL8_RAT 60S ribosomal protein L8 OS=Rattus norvegicus OX=10116 GN=Rpl8 PE=2 SV=2",28.156,257,"257;257",218.6,1445700000,1347400000,1127600000,985380000,931400000,674670000,798680000,408200000,639960000,369930000,144570000,134740000,112760000,98538000,93140000,67467000,79868000,40820000,63996000,36993000,968660000,913400000,843760000,861320000,859670000,847710000,811250000,791940000,948530000,860230000,31,31,41,29,34,25,29,17,28,22
"D4A771;D3ZZN4;P04646;A0A096P6M4;F1M0T2",0.203552684411025,7.3126540731494,0.0593989090056948,0.807448523813139,0.999996365408252,"D4A771","60S ribosomal protein L35a","LOC100362049;LOC100362338;Rpl35a","tr|D4A771|D4A771_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=3 SV=1;tr|D3ZZN4|D3ZZN4_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=3 SV=1;sp|P04646|RL35A_RAT 60S ribosomal protein L35a OS=Rattus norvegicus OX=10116 GN=Rpl35a",12.584,110,"110;110;110;110;110",7.2537,262180000,204450000,180220000,2.11e+08,184390000,243670000,92679000,174990000,187970000,142370000,37455000,29207000,25745000,30143000,26342000,34810000,13240000,24998000,26853000,20339000,189250000,152700000,205240000,192580000,187630000,256690000,165170000,192280000,208300000,231920000,9,8,8,10,9,11,7,11,10,10
"D4A772",-1.68386414198458,5.67073570828715,3.85627334884964,0.049560293841975,0.999996365408252,"D4A772",NA,"Dtna","tr|D4A772|D4A772_RAT Dystrobrevin OS=Rattus norvegicus OX=10116 GN=Dtna PE=1 SV=3",70.926,626,"626",53.538,101720000,123070000,87789000,112910000,89140000,20417000,21153000,0,10105000,10741000,2749100,3326200,2372700,3051700,2409200,551800,571700,0,273100,290300,89937000,86268000,112110000,97734000,101590000,40321000,54272000,0,0,54379000,8,9,11,7,8,3,3,0,0,2
