"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"B0BNL8;G3V648",-0.433281037954556,5.37986276633347,0.118100326799752,0.731104041313043,0.999991107051563,"B0BNL8",NA,"Agpat3","tr|B0BNL8|B0BNL8_RAT Agpat3 protein (Fragment) OS=Rattus norvegicus OX=10116 GN=Agpat3 PE=2 SV=1;tr|G3V648|G3V648_RAT 1-acylglycerol-3-phosphate O-acyltransferase 3 OS=Rattus norvegicus OX=10116 GN=Agpat3 PE=1 SV=1",41,356,"356;376",14.97,116530000,82721000,49979000,66056000,48484000,21613000,30999000,23923000,20854000,15951000,7283300,5170000,3123700,4128500,3030300,1350800,1937400,1495200,1303400,996940,79166000,57197000,51719000,63369000,48954000,44870000,48675000,50901000,37861000,37359000,12,9,8,10,8,6,6,5,5,5
"B0BNM1",-0.50463598487182,6.13406886512172,0.159989712175062,0.689165988702808,0.999991107051563,"B0BNM1","NAD(P)H-hydrate epimerase","Apoa1bp","sp|B0BNM1|NNRE_RAT NAD(P)H-hydrate epimerase OS=Rattus norvegicus OX=10116 GN=Naxe PE=2 SV=1",30.89,282,"282",168.22,211010000,155890000,157260000,120290000,94089000,69091000,34663000,46160000,35879000,3702500,16231000,11991000,12097000,9253200,7237600,5314700,2666400,3550700,2759900,284810,104930000,93292000,111480000,102700000,1.05e+08,97513000,91910000,95391000,76293000,0,11,7,9,7,8,7,4,5,4,4
"B0BNM3;M0R9L3",-1.04610322719482,3.31679075790264,0.676387566247413,0.410833435043386,0.999991107051563,"B0BNM3","Sorting nexin","Snx9","tr|B0BNM3|B0BNM3_RAT Sorting nexin OS=Rattus norvegicus OX=10116 GN=Snx9 PE=2 SV=1;tr|M0R9L3|M0R9L3_RAT Sorting nexin OS=Rattus norvegicus OX=10116 GN=Snx9 PE=1 SV=2",66.427,595,"595;593",10.287,20280000,22827000,24847000,12507000,8851400,9876400,9371100,2986500,3074500,5265100,811210,913060,993880,500300,354060,395060,374840,119460,122980,210600,16414000,17437000,16926000,18227000,15345000,19654000,20714000,0,0,0,3,2,4,3,4,2,2,0,0,0
"B0BNM9",-0.13214439065836,4.39623675113714,0.0110225707476337,0.916384988316035,0.999991107051563,"B0BNM9","Glycolipid transfer protein","GLTP","sp|B0BNM9|GLTP_RAT Glycolipid transfer protein OS=Rattus norvegicus OX=10116 GN=GLTP PE=2 SV=1",23.703,209,"209",7.1627,39207000,38477000,26564000,27850000,32186000,41961000,22248000,10652000,6446500,10558000,2613800,2565100,1771000,1856700,2145700,2797400,1483200,710170,429770,703900,26768000,27028000,24623000,26816000,33036000,35462000,24747000,23935000,16798000,23535000,4,4,3,4,4,5,4,5,3,2
"B0K008;B5DFN1",0.352218973137549,6.05991286945108,0.0781424534721518,0.779830662416864,0.999991107051563,"B0K008",NA,"Eif1;Eif1b","tr|B0K008|B0K008_RAT Eukaryotic translation initiation factor 1 OS=Rattus norvegicus OX=10116 GN=Eif1 PE=1 SV=1;tr|B5DFN1|B5DFN1_RAT Eukaryotic translation initiation factor 1B OS=Rattus norvegicus OX=10116 GN=Eif1b PE=2 SV=1",12.746,113,"113;113;109;110",28.144,109540000,100230000,82351000,75637000,56856000,100650000,71918000,68093000,86724000,59064000,21909000,20046000,16470000,15127000,11371000,20130000,14384000,13619000,17345000,11813000,73372000,69814000,81209000,77821000,65945000,103280000,79832000,82917000,103360000,94702000,6,4,8,5,4,5,6,5,4,7
"B0K010",0.332134127984819,5.00748724238214,0.0695036227795064,0.792060879972305,0.999991107051563,"B0K010",NA,"Txndc17","tr|B0K010|B0K010_RAT Thioredoxin domain-containing 17 OS=Rattus norvegicus OX=10116 GN=Txndc17 PE=1 SV=1",14.092,123,"123",16.425,49158000,50857000,37290000,34365000,32069000,56343000,37564000,37017000,35268000,24033000,6144700,6357100,4661300,4295600,4008600,7042900,4695500,4627100,4408500,3004100,36964000,33255000,40635000,34303000,33690000,50591000,36248000,51369000,42490000,41562000,2,4,4,2,2,4,3,2,4,4
"B0K014;D4A9K3",-0.303814261175302,4.10064692843033,0.0581771751795908,0.809400536351845,0.999991107051563,"B0K014","D-tyrosyl-tRNA(Tyr) deacylase","Dtd1","tr|B0K014|B0K014_RAT D-aminoacyl-tRNA deacylase OS=Rattus norvegicus OX=10116 GN=Dtd1 PE=1 SV=1;tr|D4A9K3|D4A9K3_RAT D-aminoacyl-tRNA deacylase OS=Rattus norvegicus OX=10116 GN=Dtd1 PE=1 SV=1",23.394,209,"209;174",7.3456,37747000,35624000,31059000,21390000,20508000,16942000,17529000,11404000,16810000,12037000,4718300,4453000,3882400,2673700,2563500,2117700,2191100,1425400,2101200,1504600,26701000,23122000,27591000,22154000,19463000,18652000,20387000,15485000,19581000,21115000,2,2,2,2,2,2,2,2,2,2
"B0K017",0.138655549108401,6.46479911249432,0.0121351352541742,0.912282809730437,0.999991107051563,"B0K017",NA,"Adprhl2","tr|B0K017|B0K017_RAT ADP-ribosylhydrolase like 2 (Predicted) OS=Rattus norvegicus OX=10116 GN=Adprhl2 PE=1 SV=1",39.375,370,"370",45.66,169660000,174250000,106280000,124380000,106320000,86769000,110550000,83487000,80012000,52304000,14138000,14521000,8856800,10365000,8859700,7230800,9212200,6957200,6667700,4358700,99825000,113840000,93276000,112750000,108520000,99857000,116800000,121270000,113110000,122770000,18,16,15,15,15,11,13,13,10,8
"B0K020",-0.921661953766154,5.0258992470656,0.527509299624128,0.467655887952444,0.999991107051563,"B0K020","CDGSH iron-sulfur domain-containing protein 1","Cisd1","sp|B0K020|CISD1_RAT CDGSH iron-sulfur domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Cisd1 PE=3 SV=1",12.097,108,"108",60.652,74838000,77502000,69334000,53319000,57527000,44128000,19931000,22936000,0,18214000,12473000,12917000,11556000,8886500,9587800,7354700,3321800,3822700,0,3035700,51865000,52962000,62588000,45610000,54746000,44331000,23068000,38481000,0,33092000,4,5,4,4,4,5,3,3,0,4
"B0K030;D3ZUU5",-0.175558457115327,3.46456560310112,0.0194497892105971,0.889084686105963,0.999991107051563,"B0K030",NA,"Dnajb1","tr|B0K030|B0K030_RAT DnaJ (Hsp40) homolog, subfamily B, member 1 (Predicted), isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Dnajb1 PE=1 SV=1;tr|D3ZUU5|D3ZUU5_RAT DnaJ (Hsp40) homolog, subfamily B, member 1 (Predicted), isoform CRA_a OS=Rattus norvegicus O",38.147,340,"340;371",12.604,21920000,12489000,14420000,13267000,12192000,6535800,26932000,4537100,13832000,13519000,1217800,693850,801080,737040,677350,363100,1496200,252060,768460,751040,13104000,11926000,12444000,19002000,17100000,14329000,17655000,0,14155000,18179000,3,2,3,2,2,4,6,0,3,5
"B0K031;P05426;B0K023",0.0179892693215075,10.1366823608201,0.000204343779749677,0.988594719205897,0.999991107051563,"B0K031","60S ribosomal protein L7","Rpl7","tr|B0K031|B0K031_RAT 60S ribosomal protein L7 OS=Rattus norvegicus OX=10116 GN=Rpl7 PE=1 SV=1;sp|P05426|RL7_RAT 60S ribosomal protein L7 OS=Rattus norvegicus OX=10116 GN=Rpl7 PE=1 SV=2;tr|B0K023|B0K023_RAT Rpl7 protein (Fragment) OS=Rattus norvegicus OX=10",30.313,260,"260;260;223;136;210",149.24,2014800000,1977500000,1577300000,1405600000,1497300000,1321800000,1.243e+09,822960000,798900000,717600000,154990000,152110000,121330000,108120000,115180000,101670000,95614000,63305000,61454000,55200000,1365700000,1359300000,1409500000,1374500000,1516500000,1465400000,1535800000,1313900000,1299100000,1408600000,50,58,46,37,42,48,43,33,29,36
"B1H227",-0.453066527826577,7.08254739062706,0.129087601743868,0.719379926529841,0.999991107051563,"B1H227",NA,"Rcc1","tr|B1H227|B1H227_RAT LOC682908 protein OS=Rattus norvegicus OX=10116 GN=Rcc1 PE=1 SV=1",45.111,421,"421",158.15,385730000,382750000,262940000,204770000,182430000,76042000,68325000,57861000,72080000,38497000,24108000,23922000,16434000,12798000,11402000,4752600,4270300,3616300,4505000,2406100,206560000,197560000,199050000,195910000,184690000,140570000,133620000,140660000,159400000,135650000,24,22,25,17,14,10,10,12,12,7
"B1H264",-0.446228178905776,5.24171273082553,0.125235528500212,0.723424078479677,0.999991107051563,"B1H264",NA,"Tbc1d17","tr|B1H264|B1H264_RAT TBC1 domain family, member 17 OS=Rattus norvegicus OX=10116 GN=Tbc1d17 PE=1 SV=1",72.795,646,"646",30.685,35239000,65446000,71176000,58180000,48982000,24823000,23523000,14601000,14759000,14383000,1355300,2517100,2737500,2237700,1883900,954730,904710,561560,567640,553190,47449000,61064000,58509000,51629000,55480000,43009000,44162000,39662000,33169000,38526000,3,5,8,9,5,4,4,3,5,4
"B1H267",-0.389185920195218,6.23611355002234,0.0953540061667279,0.757477898843272,0.999991107051563,"B1H267","Sorting nexin-5","Snx5","sp|B1H267|SNX5_RAT Sorting nexin-5 OS=Rattus norvegicus OX=10116 GN=Snx5 PE=1 SV=1",46.793,404,"404",30.711,167310000,200490000,117090000,96345000,147180000,57217000,60151000,36649000,54296000,20224000,6971400,8353600,4878900,4014400,6132600,2384000,2506300,1527000,2262300,842650,111350000,103880000,98298000,106240000,117020000,69882000,76257000,94836000,82175000,81511000,15,26,13,9,21,10,10,7,10,5
"B1H2A6",0.198754733670121,5.36048014129122,0.0249246460618769,0.874554972570905,0.999991107051563,"B1H2A6",NA,"Fxr2","tr|B1H2A6|B1H2A6_RAT FMR1 autosomal homolog 2 OS=Rattus norvegicus OX=10116 GN=Fxr2 PE=1 SV=1",74.374,675,"675",67.068,46089000,56119000,42660000,41404000,30372000,34233000,39589000,24003000,40246000,17951000,1316800,1603400,1218900,1183000,867780,978070,1131100,685790,1149900,512890,49157000,47882000,45409000,41993000,55732000,51876000,51321000,47921000,61458000,59757000,7,6,6,6,4,7,10,6,7,6
"B1WBM0;P40241",1.19025362700633,4.86387397894667,0.870298262653876,0.350872750173248,0.999991107051563,"B1WBM0","Tetraspanin;CD9 antigen","Cd9","tr|B1WBM0|B1WBM0_RAT Tetraspanin OS=Rattus norvegicus OX=10116 GN=Cd9 PE=2 SV=1;sp|P40241|CD9_RAT CD9 antigen OS=Rattus norvegicus OX=10116 GN=Cd9 PE=1 SV=2",25.215,226,"226;226",8.3124,33997000,34073000,12478000,19463000,33409000,41276000,34487000,28418000,47579000,24571000,5666100,5678800,2079700,3243800,5568100,6879400,5747800,4736300,7929800,4095200,0,25053000,23701000,29634000,33256000,52486000,50645000,47347000,49305000,51280000,3,6,3,3,5,5,5,5,5,4
"B1WBN3;F7EV94;P11960;Q5EB89",0.0534681708164868,6.71792407851084,0.00180510715672933,0.966110831496099,0.999991107051563,"B1WBN3","2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial","Bckdha","tr|B1WBN3|B1WBN3_RAT 2-oxoisovalerate dehydrogenase subunit alpha OS=Rattus norvegicus OX=10116 GN=Bckdha PE=2 SV=1;tr|F7EV94|F7EV94_RAT 2-oxoisovalerate dehydrogenase subunit alpha OS=Rattus norvegicus OX=10116 GN=Bckdha PE=1 SV=1;sp|P11960|ODBA_RAT 2-oxo",50.668,446,"446;464;441;328",81.434,219940000,279020000,99617000,140380000,155310000,82366000,138370000,76151000,84074000,50532000,8146000,10334000,3689500,5199300,5752100,3050600,5124800,2820400,3113800,1871600,117410000,1.49e+08,107700000,131620000,143240000,115230000,134750000,143850000,137860000,133150000,20,31,13,14,16,13,20,8,10,7
"B1WBQ0;O08837",0.0511849786769989,5.96213005413194,0.00165424360519372,0.967557070054104,0.999991107051563,"B1WBQ0","Cell division cycle 5-like protein","Cdc5l","tr|B1WBQ0|B1WBQ0_RAT CDC5 cell division cycle 5-like (S. pombe) OS=Rattus norvegicus OX=10116 GN=Cdc5l PE=1 SV=1;sp|O08837|CDC5L_RAT Cell division cycle 5-like protein OS=Rattus norvegicus OX=10116 GN=Cdc5l PE=1 SV=2",92.216,802,"802;802",30.847,74955000,99797000,69710000,61835000,94335000,47601000,49363000,19825000,45744000,27980000,1972500,2626200,1834500,1627200,2482500,1252700,1299000,521710,1203800,736320,70716000,70285000,72327000,80277000,90976000,76102000,83941000,72178000,78333000,82840000,8,13,11,7,15,8,7,4,9,6
"B1WBS4",0.105418176152929,6.87039816592048,0.00701570938020996,0.933247385529671,0.999991107051563,"B1WBS4",NA,"Vps26b","tr|B1WBS4|B1WBS4_RAT Similar to Vacuolar protein sorting 26 homolog (VPS26 protein homolog), isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Vps26b PE=1 SV=1",39.124,336,"336",73.388,264450000,224480000,104720000,173530000,130700000,114380000,161550000,138790000,79830000,56915000,13222000,11224000,5236100,8676500,6534900,5719000,8077300,6939500,3991500,2845800,143260000,137120000,113080000,165190000,149480000,133910000,150560000,167450000,155100000,145020000,29,23,15,17,14,17,20,20,9,10
"B1WBW4",-1.11273076548352,3.77626594314346,0.763196557646154,0.382330015745619,0.999991107051563,"B1WBW4","Armadillo repeat-containing protein 10","Armc10","sp|B1WBW4|ARM10_RAT Armadillo repeat-containing protein 10 OS=Rattus norvegicus OX=10116 GN=Armc10 PE=1 SV=1",33.421,306,"306",95.937,46065000,40604000,27241000,19946000,24421000,7063000,17751000,7519300,9883400,7910200,3838700,3383700,2270100,1662200,2035100,588590,1479200,626610,823620,659190,28646000,24077000,21424000,23268000,20241000,0,20871000,15431000,17694000,0,5,6,6,3,5,2,3,0,2,4
"B1WBY1",0.482205358586382,6.46646665837282,0.146147020266514,0.70224493636485,0.999991107051563,"B1WBY1",NA,"Cul1","tr|B1WBY1|B1WBY1_RAT Cul1 protein OS=Rattus norvegicus OX=10116 GN=Cul1 PE=1 SV=1",89.69,776,"776",47.72,33680000,97381000,94883000,135050000,69214000,63768000,76043000,69151000,96016000,40860000,732160,2117000,2062700,2936000,1504600,1386300,1653100,1503300,2087300,888270,50358000,102540000,98469000,113250000,99315000,118350000,123070000,133540000,142440000,1.22e+08,4,13,14,22,10,10,12,13,21,15
"B1WC02",0.165794934570976,5.87712872880101,0.0173476585002305,0.895213272000466,0.999991107051563,"B1WC02","CTP synthase","Ctps1","tr|B1WC02|B1WC02_RAT CTP synthase OS=Rattus norvegicus OX=10116 GN=Ctps1 PE=1 SV=1",66.64,591,"591",47.491,76101000,95503000,92849000,37677000,56271000,51401000,52324000,32871000,33153000,25366000,2378200,2984500,2901500,1177400,1758500,1606300,1635100,1027200,1036000,792700,59006000,75029000,76609000,63551000,73772000,75661000,81357000,75879000,74418000,77998000,10,13,9,6,8,8,8,5,6,8
"B1WC16",0.354165358535113,5.88282806296762,0.0790063178268578,0.778648561261624,0.999991107051563,"B1WC16",NA,"Bclaf1","tr|B1WC16|B1WC16_RAT BCL2-associated transcription factor 1 OS=Rattus norvegicus OX=10116 GN=Bclaf1 PE=1 SV=1",106.06,921,"921",19.608,27654000,64726000,49999000,104360000,47956000,39574000,29125000,56950000,66611000,30172000,790110,1849300,1428500,2981800,1370200,1130700,832130,1627100,1903200,862070,46287000,66013000,58431000,83104000,71775000,70410000,71888000,95249000,84394000,88477000,2,4,4,8,5,4,3,6,7,3
"B1WC26",0.208328476182999,6.48306001359793,0.027381516161631,0.868571218329735,0.999991107051563,"B1WC26",NA,"Nans","tr|B1WC26|B1WC26_RAT N-acetylneuraminate synthase OS=Rattus norvegicus OX=10116 GN=Nans PE=1 SV=1",40.051,359,"359",122.77,210240000,237170000,113220000,101200000,79608000,107150000,92645000,97198000,54998000,41413000,13140000,14823000,7076000,6325200,4975500,6696600,5790300,6074900,3437400,2588300,102650000,124250000,88462000,100040000,105920000,105890000,122830000,124750000,125780000,115530000,17,18,12,11,7,15,13,12,7,7
"B1WC28",0.00162007713468214,6.38157927161616,1.6573282572846e-06,0.998972825547915,0.999991107051563,"B1WC28","Core histone macro-H2A","H2afy2","tr|B1WC28|B1WC28_RAT Core histone macro-H2A OS=Rattus norvegicus OX=10116 GN=H2afy2 PE=1 SV=1",40.092,372,"372",50.875,202550000,143330000,158410000,115190000,110500000,67236000,1.08e+08,56775000,57305000,33169000,10660000,7543500,8337300,6062600,5815800,3538700,5684200,2988200,3016000,1745700,98141000,88870000,106690000,117120000,112610000,95147000,127200000,85897000,107340000,101930000,26,16,22,16,21,14,13,10,8,6
"B1WC32;F1LS72",-0.0848796045482646,8.4633347008919,0.00454863675312617,0.946228574729729,0.999991107051563,"B1WC32",NA,"Uba2","tr|B1WC32|B1WC32_RAT SUMO-activating enzyme subunit 2 OS=Rattus norvegicus OX=10116 GN=Uba2 PE=2 SV=1;tr|F1LS72|F1LS72_RAT SUMO-activating enzyme subunit 2 OS=Rattus norvegicus OX=10116 GN=Uba2 PE=1 SV=3",70.769,639,"639;595;214",204.61,456150000,593660000,459230000,595290000,360250000,233670000,232840000,178950000,204660000,135660000,14714000,19150000,14814000,19203000,11621000,7537600,7511000,5772500,6602000,4376000,411360000,445340000,470090000,492330000,463370000,387780000,396360000,456110000,459490000,424770000,23,30,25,32,24,21,21,22,21,19
"B1WC34",0.163396726753203,8.95207230027332,0.0168496898029012,0.896719634882208,0.999991107051563,"B1WC34",NA,"Prkcsh","tr|B1WC34|B1WC34_RAT Protein kinase C substrate 80K-H OS=Rattus norvegicus OX=10116 GN=Prkcsh PE=1 SV=1",59.218,525,"525",323.31,467590000,644970000,623950000,552320000,463030000,482270000,460760000,379990000,353450000,250220000,23380000,32248000,31198000,27616000,23152000,24114000,23038000,1.9e+07,17672000,12511000,482180000,612010000,667120000,532770000,640620000,667290000,792070000,641140000,511200000,631230000,23,29,31,38,30,30,35,36,29,34
"B1WC49",-0.216829511676345,7.54288366794477,0.0296596239934859,0.863264813361551,0.999991107051563,"B1WC49",NA,"Api5","tr|B1WC49|B1WC49_RAT Api5 protein OS=Rattus norvegicus OX=10116 GN=Api5 PE=1 SV=1",56.784,504,"504",220.58,244220000,276170000,261780000,236130000,199070000,152120000,190020000,148810000,149330000,95698000,9768700,11047000,10471000,9445000,7962600,6084700,7601000,5952400,5973400,3827900,325520000,258890000,262770000,205070000,205990000,258780000,231950000,206970000,196850000,175350000,10,16,19,16,18,14,21,18,18,16
"B1WC61",-0.44121226515657,8.46923072772442,0.122446701886056,0.726395846349207,0.999991107051563,"B1WC61",NA,"Acad9","sp|B1WC61|ACAD9_RAT Complex I assembly factor ACAD9, mitochondrial OS=Rattus norvegicus OX=10116 GN=Acad9 PE=1 SV=1",68.842,625,"625;158",137.39,492050000,690410000,570710000,480650000,431540000,233830000,298760000,193810000,248920000,123340000,13299000,18660000,15424000,12991000,11663000,6319600,8074500,5238200,6727600,3333400,685790000,549890000,532130000,387790000,405970000,407950000,389590000,357520000,327720000,380510000,23,50,56,55,51,32,36,36,34,25
"B1WC73",-0.244866845795104,2.87885051090723,0.0378162714674133,0.845812532802326,0.999991107051563,"B1WC73",NA,"Arl6","tr|B1WC73|B1WC73_RAT ADP-ribosylation factor-like 6 (Predicted), isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Arl6 PE=1 SV=1",20.968,186,"186",5.2396,23321000,14660000,11821000,7250200,6823300,11911000,6441800,3214400,11845000,3880200,1943400,1221600,985040,604180,568610,992560,536810,267870,987120,323350,10530000,9182300,10708000,10073000,9610100,11948000,10257000,0,10438000,9179600,4,3,3,2,2,3,2,0,3,2
"B2CZC8;P31424-2;P31424;A0A0H2UHW6;A0A0H2UHN1",-1.5967059203907,4.96053775290639,1.53383639912045,0.215537581566005,0.999991107051563,"B2CZC8","Metabotropic glutamate receptor 5","Grm5","tr|B2CZC8|B2CZC8_RAT Glutamate receptor, metabotropic 5, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Grm5 PE=2 SV=1;sp|P31424-2|GRM5_RAT Isoform 1 of Metabotropic glutamate receptor 5 OS=Rattus norvegicus OX=10116 GN=Grm5;sp|P31424|GRM5_RAT Metabotropic",131.88,1203,"1203;1171;1203;962;994",24.013,49083000,91029000,33629000,77597000,61095000,12327000,6538500,5932600,19018000,3005300,804630,1492300,551300,1272100,1001600,202080,107190,97255,311780,49267,58430000,58827000,50719000,62269000,63684000,38742000,0,0,58212000,0,6,9,5,10,10,2,0,0,6,0
"B2GUX3;A0A0G2JY07",-2.64071666620851,6.69601292883278,3.89841236031912,0.0483317609651977,0.999991107051563,"B2GUX3","DNA helicase","Mcm5","tr|B2GUX3|B2GUX3_RAT DNA helicase OS=Rattus norvegicus OX=10116 GN=Mcm5 PE=2 SV=1;tr|A0A0G2JY07|A0A0G2JY07_RAT DNA helicase OS=Rattus norvegicus OX=10116 GN=Mcm5 PE=1 SV=1",82.465,734,"734;734;356",128.24,119710000,259250000,182720000,225750000,191780000,41072000,19569000,22246000,18398000,24760000,2850300,6172600,4350400,5374900,4566200,977910,465930,529660,438040,589530,138860000,223080000,218780000,267850000,274610000,50727000,32131000,34536000,22534000,37500000,11,23,19,25,25,4,4,3,6,7
"B2GUZ3",-0.116768953372447,7.59268623334944,0.0086074291141907,0.926081334141333,0.999991107051563,"B2GUZ3",NA,"Mthfd1l","tr|B2GUZ3|B2GUZ3_RAT Methylenetetrahydrofolate dehydrogenase (NADP+-dependent) 1-like OS=Rattus norvegicus OX=10116 GN=Mthfd1l PE=1 SV=1",105.84,977,"977",68.162,185910000,352730000,231420000,319440000,227130000,95819000,109130000,84842000,173060000,73612000,3645400,6916300,4537600,6263500,4453500,1878800,2139800,1663600,3393300,1443400,218400000,242840000,252530000,272030000,275850000,198250000,228510000,249050000,260900000,212450000,10,21,20,26,25,12,17,9,23,14
"B2GUZ5",0.30628453129639,7.87281491621698,0.0591253059574117,0.807883809262106,0.999991107051563,"B2GUZ5","F-actin-capping protein subunit alpha-1","Capza1","sp|B2GUZ5|CAZA1_RAT F-actin-capping protein subunit alpha-1 OS=Rattus norvegicus OX=10116 GN=Capza1 PE=1 SV=1",32.909,286,"286",125.77,452190000,414610000,275200000,281080000,316860000,231680000,3.35e+08,156780000,184940000,201290000,34784000,31893000,21169000,21621000,24374000,17821000,25769000,12060000,14226000,15484000,263290000,257170000,223550000,277450000,294920000,298800000,323150000,319820000,321240000,343780000,25,18,18,15,17,18,17,17,16,16
"B2GUZ9",0.198563176922406,6.62514860614903,0.0248766631386687,0.874674780160027,0.999991107051563,"B2GUZ9",NA,"Fam49b","tr|B2GUZ9|B2GUZ9_RAT Fam49b protein OS=Rattus norvegicus OX=10116 GN=Fam49b PE=1 SV=1",36.776,324,"324",160.3,219190000,213140000,134510000,100320000,113410000,117380000,100150000,77568000,101730000,39143000,11536000,11218000,7079300,5279900,5969100,6177700,5270900,4082500,5354200,2060200,116280000,122450000,97327000,116730000,124540000,124600000,127880000,118840000,170030000,113750000,20,17,18,11,12,14,14,13,13,8
